campaign_id,condition_id,source_experiment_id,shot_id,physical_replicate_id,fraction_id,fraction_start_s,fraction_end_s,fraction_liquid_g_or_ml,fraction_basis,analyte,concentration_value,concentration_unit,analyte_mass_mg,mass_derivation,validity,exclusion_reason,source_id,source_object_or_cell,measurement_kind
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,3,6.48185672,9.24643338,5.4917,MEASURED_MASS_G,5CQA,3.01789746,mg/g,16.57338746,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,3,6.48185672,9.24643338,5.4917,MEASURED_MASS_G,CQA_sum,6.25180648,mg/g,34.33304565,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,3,6.48185672,9.24643338,5.4917,MEASURED_MASS_G,TDS,9.53656812,percent,523.71971145,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,5,11.94325105,14.50067449,5.0802,MEASURED_MASS_G,caffeine,3.02090721,mg/g,15.34681281,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,5,11.94325105,14.50067449,5.0802,MEASURED_MASS_G,trigonelline,1.31199241,mg/g,6.66518385,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,5,11.94325105,14.50067449,5.0802,MEASURED_MASS_G,5CQA,1.82539464,mg/g,9.27336986,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,5,11.94325105,14.50067449,5.0802,MEASURED_MASS_G,CQA_sum,3.70792798,mg/g,18.83701574,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,5,11.94325105,14.50067449,5.0802,MEASURED_MASS_G,TDS,5.52300477,percent,280.57968821,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,7,17.26001568,19.83994155,5.1249,MEASURED_MASS_G,caffeine,1.99182947,mg/g,10.20792686,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,7,17.26001568,19.83994155,5.1249,MEASURED_MASS_G,trigonelline,0.73869571,mg/g,3.78574164,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,7,17.26001568,19.83994155,5.1249,MEASURED_MASS_G,5CQA,1.18460722,mg/g,6.07099356,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,7,17.26001568,19.83994155,5.1249,MEASURED_MASS_G,CQA_sum,2.45104314,mg/g,12.56135096,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,7,17.26001568,19.83994155,5.1249,MEASURED_MASS_G,TDS,3.32256579,percent,170.2781742,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,10,25.01952696,27.65422384,5.2337,MEASURED_MASS_G,caffeine,1.21896173,mg/g,6.37968002,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,10,25.01952696,27.65422384,5.2337,MEASURED_MASS_G,trigonelline,0.36082555,mg/g,1.8884527,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,10,25.01952696,27.65422384,5.2337,MEASURED_MASS_G,5CQA,0.68956009,mg/g,3.60895066,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,10,25.01952696,27.65422384,5.2337,MEASURED_MASS_G,CQA_sum,1.41288911,mg/g,7.39463774,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R1,1,10,25.01952696,27.65422384,5.2337,MEASURED_MASS_G,TDS,1.77242469,percent,92.76339123,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(1) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,1,0,4.39514697,8.1326,MEASURED_MASS_G,caffeine,8.42055684,mg/g,68.48102058,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,1,0,4.39514697,8.1326,MEASURED_MASS_G,trigonelline,5.35071163,mg/g,43.51519738,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,1,0,4.39514697,8.1326,MEASURED_MASS_G,5CQA,5.62738137,mg/g,45.76524172,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,1,0,4.39514697,8.1326,MEASURED_MASS_G,CQA_sum,11.56087196,mg/g,94.01994733,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,1,0,4.39514697,8.1326,MEASURED_MASS_G,TDS,20.50015126,percent,1667.19530172,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,2,4.39514697,7.49135686,5.7291,MEASURED_MASS_G,caffeine,6.0412628,mg/g,34.61099868,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,2,4.39514697,7.49135686,5.7291,MEASURED_MASS_G,trigonelline,3.28215551,mg/g,18.80379712,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,2,4.39514697,7.49135686,5.7291,MEASURED_MASS_G,5CQA,3.82208771,mg/g,21.89712267,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,2,4.39514697,7.49135686,5.7291,MEASURED_MASS_G,CQA_sum,7.69937849,mg/g,44.11050928,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,2,4.39514697,7.49135686,5.7291,MEASURED_MASS_G,TDS,12.67677685,percent,726.26522255,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,3,7.49135686,10.42403091,5.4265,MEASURED_MASS_G,caffeine,4.509985,mg/g,24.47343359,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,3,7.49135686,10.42403091,5.4265,MEASURED_MASS_G,trigonelline,2.25701156,mg/g,12.24767323,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,3,7.49135686,10.42403091,5.4265,MEASURED_MASS_G,5CQA,2.82870795,mg/g,15.34998366,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,3,7.49135686,10.42403091,5.4265,MEASURED_MASS_G,CQA_sum,5.77191624,mg/g,31.32130348,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,3,7.49135686,10.42403091,5.4265,MEASURED_MASS_G,TDS,8.71469606,percent,472.90298192,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,5,13.36324424,16.23139028,5.3071,MEASURED_MASS_G,caffeine,2.90882485,mg/g,15.43742436,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,5,13.36324424,16.23139028,5.3071,MEASURED_MASS_G,trigonelline,1.24894569,mg/g,6.62827966,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,5,13.36324424,16.23139028,5.3071,MEASURED_MASS_G,5CQA,1.73436295,mg/g,9.20443759,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,5,13.36324424,16.23139028,5.3071,MEASURED_MASS_G,CQA_sum,3.46628488,mg/g,18.39592049,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,5,13.36324424,16.23139028,5.3071,MEASURED_MASS_G,TDS,5.50168814,percent,291.98009121,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,7,19.03646748,21.84311195,5.1933,MEASURED_MASS_G,caffeine,2.01713945,mg/g,10.47561031,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,7,19.03646748,21.84311195,5.1933,MEASURED_MASS_G,trigonelline,0.75589114,mg/g,3.92556944,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,7,19.03646748,21.84311195,5.1933,MEASURED_MASS_G,5CQA,1.19890252,mg/g,6.22626048,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,7,19.03646748,21.84311195,5.1933,MEASURED_MASS_G,CQA_sum,2.43983385,mg/g,12.67078916,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,7,19.03646748,21.84311195,5.1933,MEASURED_MASS_G,TDS,3.27716433,percent,170.19297529,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,10,27.35896033,30.16603714,5.1941,MEASURED_MASS_G,caffeine,1.17933872,mg/g,6.12560323,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,10,27.35896033,30.16603714,5.1941,MEASURED_MASS_G,trigonelline,0.33603441,mg/g,1.74539631,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,10,27.35896033,30.16603714,5.1941,MEASURED_MASS_G,5CQA,0.65920922,mg/g,3.42399861,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,10,27.35896033,30.16603714,5.1941,MEASURED_MASS_G,CQA_sum,1.31522718,mg/g,6.83142149,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R2,2,10,27.35896033,30.16603714,5.1941,MEASURED_MASS_G,TDS,1.56247094,percent,81.15630333,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,1,0,4.32679559,8.156,MEASURED_MASS_G,caffeine,8.68234202,mg/g,70.81318155,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,1,0,4.32679559,8.156,MEASURED_MASS_G,trigonelline,5.43982446,mg/g,44.36720828,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,1,0,4.32679559,8.156,MEASURED_MASS_G,5CQA,5.73005784,mg/g,46.73435172,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,1,0,4.32679559,8.156,MEASURED_MASS_G,CQA_sum,11.83362444,mg/g,96.51504095,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,1,0,4.32679559,8.156,MEASURED_MASS_G,TDS,20.65394694,percent,1684.53591207,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,2,4.32679559,7.31417315,5.6312,MEASURED_MASS_G,caffeine,6.17758925,mg/g,34.78724058,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,2,4.32679559,7.31417315,5.6312,MEASURED_MASS_G,trigonelline,3.31424926,mg/g,18.66320046,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,2,4.32679559,7.31417315,5.6312,MEASURED_MASS_G,5CQA,3.88963946,mg/g,21.90333771,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,2,4.32679559,7.31417315,5.6312,MEASURED_MASS_G,CQA_sum,7.86453838,mg/g,44.28678854,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,2,4.32679559,7.31417315,5.6312,MEASURED_MASS_G,TDS,13.13507351,percent,739.6622594,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,3,7.31417315,10.29826158,5.625,MEASURED_MASS_G,caffeine,4.60944204,mg/g,25.92811149,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,3,7.31417315,10.29826158,5.625,MEASURED_MASS_G,trigonelline,2.2619671,mg/g,12.72356494,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,3,7.31417315,10.29826158,5.625,MEASURED_MASS_G,5CQA,2.86805825,mg/g,16.13282767,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,3,7.31417315,10.29826158,5.625,MEASURED_MASS_G,CQA_sum,5.29652799,mg/g,29.79296997,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,3,7.31417315,10.29826158,5.625,MEASURED_MASS_G,TDS,9.05423348,percent,509.30063297,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,5,13.25603698,16.05773792,5.2812,MEASURED_MASS_G,caffeine,2.98099529,mg/g,15.74323233,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,5,13.25603698,16.05773792,5.2812,MEASURED_MASS_G,trigonelline,1.2332989,mg/g,6.51329815,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,5,13.25603698,16.05773792,5.2812,MEASURED_MASS_G,5CQA,1.75448842,mg/g,9.26580425,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,5,13.25603698,16.05773792,5.2812,MEASURED_MASS_G,CQA_sum,4.10903729,mg/g,21.70064773,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,5,13.25603698,16.05773792,5.2812,MEASURED_MASS_G,TDS,5.53735518,percent,292.43880167,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,7,19.02622951,21.73143167,5.0993,MEASURED_MASS_G,caffeine,1.9981245,mg/g,10.18903626,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,7,19.02622951,21.73143167,5.0993,MEASURED_MASS_G,trigonelline,0.70415974,mg/g,3.59072174,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,7,19.02622951,21.73143167,5.0993,MEASURED_MASS_G,5CQA,1.161378,mg/g,5.92221484,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,7,19.02622951,21.73143167,5.0993,MEASURED_MASS_G,CQA_sum,2.36940413,mg/g,12.08230249,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,7,19.02622951,21.73143167,5.0993,MEASURED_MASS_G,TDS,3.30071152,percent,168.31318228,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,10,27.271173,29.94348387,5.0373,MEASURED_MASS_G,caffeine,1.15102963,mg/g,5.79808155,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,10,27.271173,29.94348387,5.0373,MEASURED_MASS_G,trigonelline,0.30332979,mg/g,1.52796316,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,10,27.271173,29.94348387,5.0373,MEASURED_MASS_G,5CQA,0.62821458,mg/g,3.16450528,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,10,27.271173,29.94348387,5.0373,MEASURED_MASS_G,CQA_sum,1.25655631,mg/g,6.32965108,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C09,9,FIT-E09-R3,3,10,27.271173,29.94348387,5.0373,MEASURED_MASS_G,TDS,1.42574326,percent,71.8189651,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(9).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C10,10,FIT-E10-R1,1,1,0,5.3589246,5.8529,MEASURED_MASS_G,caffeine,8.79318955,mg/g,51.46565913,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(10).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C10,10,FIT-E10-R1,1,1,0,5.3589246,5.8529,MEASURED_MASS_G,trigonelline,6.02584926,mg/g,35.26869311,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(10).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
