sample_id,variety,observable_id,species_id,source_species_code,source_value,source_unit,source_basis,canonical_value,canonical_unit,canonical_basis,uncertainty_value,uncertainty_type,uncertainty_scope,uncertainty_status,source_derived,protected_target,source_path,source_row_lineage
A31,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,5.91,g/L,directly_reported_beverage_volumetric_concentration,5.91,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,acetic_acid,AA,6.25,g/L,directly_reported_beverage_volumetric_concentration,6.25,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,citric_acid,CA,18.78,g/L,directly_reported_beverage_volumetric_concentration,18.78,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,caffeine,CF,5.83,g/L,directly_reported_beverage_volumetric_concentration,5.83,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,ferulic_acid,FA,0.34,g/L,directly_reported_beverage_volumetric_concentration,0.34,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,tartaric_acid,TA,3.69,g/L,directly_reported_beverage_volumetric_concentration,3.69,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,trigonelline,TR,3.7,g/L,directly_reported_beverage_volumetric_concentration,3.7,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,total_chlorogenic_acids,totCQA,9.38,g/L,directly_reported_beverage_volumetric_concentration,9.38,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,bioactives,total_organic_acids,totOA,28.73,g/L,directly_reported_beverage_volumetric_concentration,28.73,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A31
A31,Arabica,lipids,total_lipids,LP,0.62,g/100 mL,directly_reported_beverage_volumetric_concentration,6.2,kg/m^3,beverage_volume,17.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,A31
A31,Arabica,total_solids,,,11.52,g/100 mL,directly_reported_beverage_volumetric_concentration,115.19999999999999,kg/m^3,beverage_volume,5.6,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,A31
A32,Arabica,bioactives,3_caffeoylquinic_acid,3CQA,3.17,g/L,directly_reported_beverage_volumetric_concentration,3.17,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.32,g/L,directly_reported_beverage_volumetric_concentration,0.32,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,5.88,g/L,directly_reported_beverage_volumetric_concentration,5.88,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,acetic_acid,AA,5.68,g/L,directly_reported_beverage_volumetric_concentration,5.68,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,citric_acid,CA,18.44,g/L,directly_reported_beverage_volumetric_concentration,18.44,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,caffeine,CF,5.73,g/L,directly_reported_beverage_volumetric_concentration,5.73,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,ferulic_acid,FA,0.3,g/L,directly_reported_beverage_volumetric_concentration,0.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,tartaric_acid,TA,3.69,g/L,directly_reported_beverage_volumetric_concentration,3.69,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,trigonelline,TR,3.71,g/L,directly_reported_beverage_volumetric_concentration,3.71,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,total_chlorogenic_acids,totCQA,9.37,g/L,directly_reported_beverage_volumetric_concentration,9.37,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,bioactives,total_organic_acids,totOA,27.8,g/L,directly_reported_beverage_volumetric_concentration,27.8,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A32
A32,Arabica,lipids,total_lipids,LP,0.59,g/100 mL,directly_reported_beverage_volumetric_concentration,5.8999999999999995,kg/m^3,beverage_volume,4.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,A32
A32,Arabica,total_solids,,,11.42,g/100 mL,directly_reported_beverage_volumetric_concentration,114.2,kg/m^3,beverage_volume,4.5,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,A32
A33,Arabica,bioactives,3_caffeoylquinic_acid,3CQA,2.36,g/L,directly_reported_beverage_volumetric_concentration,2.36,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.26,g/L,directly_reported_beverage_volumetric_concentration,0.26,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,4.52,g/L,directly_reported_beverage_volumetric_concentration,4.52,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,acetic_acid,AA,4.67,g/L,directly_reported_beverage_volumetric_concentration,4.67,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,citric_acid,CA,14.02,g/L,directly_reported_beverage_volumetric_concentration,14.02,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,caffeine,CF,4.4,g/L,directly_reported_beverage_volumetric_concentration,4.4,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,ferulic_acid,FA,0.24,g/L,directly_reported_beverage_volumetric_concentration,0.24,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,tartaric_acid,TA,2.77,g/L,directly_reported_beverage_volumetric_concentration,2.77,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,trigonelline,TR,2.75,g/L,directly_reported_beverage_volumetric_concentration,2.75,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,total_chlorogenic_acids,totCQA,7.14,g/L,directly_reported_beverage_volumetric_concentration,7.14,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,bioactives,total_organic_acids,totOA,21.46,g/L,directly_reported_beverage_volumetric_concentration,21.46,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A33
A33,Arabica,lipids,total_lipids,LP,0.47,g/100 mL,directly_reported_beverage_volumetric_concentration,4.699999999999999,kg/m^3,beverage_volume,14.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,A33
A33,Arabica,total_solids,,,10.31,g/100 mL,directly_reported_beverage_volumetric_concentration,103.10000000000001,kg/m^3,beverage_volume,1.9,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,A33
A4,Arabica,bioactives,3_caffeoylquinic_acid,3CQA,2.94,g/L,directly_reported_beverage_volumetric_concentration,2.94,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.3,g/L,directly_reported_beverage_volumetric_concentration,0.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,5.95,g/L,directly_reported_beverage_volumetric_concentration,5.95,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,acetic_acid,AA,7.55,g/L,directly_reported_beverage_volumetric_concentration,7.55,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,citric_acid,CA,16.56,g/L,directly_reported_beverage_volumetric_concentration,16.56,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,caffeine,CF,5.44,g/L,directly_reported_beverage_volumetric_concentration,5.44,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,ferulic_acid,FA,0.3,g/L,directly_reported_beverage_volumetric_concentration,0.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,tartaric_acid,TA,3.54,g/L,directly_reported_beverage_volumetric_concentration,3.54,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,trigonelline,TR,3.54,g/L,directly_reported_beverage_volumetric_concentration,3.54,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,total_chlorogenic_acids,totCQA,9.2,g/L,directly_reported_beverage_volumetric_concentration,9.2,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,bioactives,total_organic_acids,totOA,27.66,g/L,directly_reported_beverage_volumetric_concentration,27.66,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A4
A4,Arabica,lipids,total_lipids,LP,0.59,g/100 mL,directly_reported_beverage_volumetric_concentration,5.8999999999999995,kg/m^3,beverage_volume,19.2,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,A4
A4,Arabica,total_solids,,,9.69,g/100 mL,directly_reported_beverage_volumetric_concentration,96.89999999999999,kg/m^3,beverage_volume,4.7,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,A4
A5,Arabica,bioactives,3_caffeoylquinic_acid,3CQA,2.86,g/L,directly_reported_beverage_volumetric_concentration,2.86,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.3,g/L,directly_reported_beverage_volumetric_concentration,0.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,5.44,g/L,directly_reported_beverage_volumetric_concentration,5.44,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,acetic_acid,AA,7.75,g/L,directly_reported_beverage_volumetric_concentration,7.75,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,citric_acid,CA,14.86,g/L,directly_reported_beverage_volumetric_concentration,14.86,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,caffeine,CF,5.19,g/L,directly_reported_beverage_volumetric_concentration,5.19,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,ferulic_acid,FA,0.3,g/L,directly_reported_beverage_volumetric_concentration,0.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,tartaric_acid,TA,3.47,g/L,directly_reported_beverage_volumetric_concentration,3.47,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,trigonelline,TR,3.47,g/L,directly_reported_beverage_volumetric_concentration,3.47,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,total_chlorogenic_acids,totCQA,8.59,g/L,directly_reported_beverage_volumetric_concentration,8.59,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,bioactives,total_organic_acids,totOA,26.07,g/L,directly_reported_beverage_volumetric_concentration,26.07,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A5
A5,Arabica,lipids,total_lipids,LP,0.38,g/100 mL,directly_reported_beverage_volumetric_concentration,3.8,kg/m^3,beverage_volume,17.4,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,A5
A5,Arabica,total_solids,,,9.59,g/100 mL,directly_reported_beverage_volumetric_concentration,95.9,kg/m^3,beverage_volume,2.4,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,A5
A6,Arabica,bioactives,3_caffeoylquinic_acid,3CQA,2.69,g/L,directly_reported_beverage_volumetric_concentration,2.69,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.28,g/L,directly_reported_beverage_volumetric_concentration,0.28,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,5.21,g/L,directly_reported_beverage_volumetric_concentration,5.21,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,acetic_acid,AA,5.34,g/L,directly_reported_beverage_volumetric_concentration,5.34,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,citric_acid,CA,15.58,g/L,directly_reported_beverage_volumetric_concentration,15.58,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,caffeine,CF,4.77,g/L,directly_reported_beverage_volumetric_concentration,4.77,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,ferulic_acid,FA,0.3,g/L,directly_reported_beverage_volumetric_concentration,0.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,tartaric_acid,TA,3.29,g/L,directly_reported_beverage_volumetric_concentration,3.29,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,trigonelline,TR,3.28,g/L,directly_reported_beverage_volumetric_concentration,3.28,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,total_chlorogenic_acids,totCQA,8.17,g/L,directly_reported_beverage_volumetric_concentration,8.17,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,bioactives,total_organic_acids,totOA,24.21,g/L,directly_reported_beverage_volumetric_concentration,24.21,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A6
A6,Arabica,lipids,total_lipids,LP,0.47,g/100 mL,directly_reported_beverage_volumetric_concentration,4.699999999999999,kg/m^3,beverage_volume,15.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,A6
A6,Arabica,total_solids,,,9.94,g/100 mL,directly_reported_beverage_volumetric_concentration,99.39999999999999,kg/m^3,beverage_volume,5.4,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,A6
A7,Arabica,bioactives,3_caffeoylquinic_acid,3CQA,3.02,g/L,directly_reported_beverage_volumetric_concentration,3.02,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.31,g/L,directly_reported_beverage_volumetric_concentration,0.31,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,5_caffeoylquinic_acid,5CQA,5.71,g/L,directly_reported_beverage_volumetric_concentration,5.71,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,acetic_acid,AA,4.52,g/L,directly_reported_beverage_volumetric_concentration,4.52,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,citric_acid,CA,11.25,g/L,directly_reported_beverage_volumetric_concentration,11.25,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,caffeine,CF,5.34,g/L,directly_reported_beverage_volumetric_concentration,5.34,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,ferulic_acid,FA,0.34,g/L,directly_reported_beverage_volumetric_concentration,0.34,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
A7,Arabica,bioactives,tartaric_acid,TA,3.53,g/L,directly_reported_beverage_volumetric_concentration,3.53,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,A7
