family,run_index,particle_size_um,distribution_density_pct
family_olive,0,62.44,-0.1362
family_olive,0,62.76,-0.1344
family_olive,0,63.08,-0.1325
family_olive,0,63.41,-0.1307
family_olive,0,63.74,-0.131
family_olive,0,64.07,-0.1314
family_olive,0,64.4,-0.1339
family_olive,0,64.73,-0.1368
family_olive,0,65.4,-0.1183
family_olive,1,65.4,-0.1407
family_olive,0,65.74,-0.1409
family_olive,0,66.08,-0.1411
family_olive,0,66.76,-0.1407
family_olive,0,67.1,-0.133
family_olive,0,67.45,-0.1353
family_olive,0,67.8,-0.1355
family_olive,1,67.8,-0.1377
family_olive,0,68.15,-0.1319
family_olive,0,68.5,-0.1314
family_olive,0,68.85,-0.1316
family_olive,0,69.21,-0.1319
family_olive,0,69.57,-0.135
family_olive,0,69.93,-0.1373
family_olive,0,70.29,-0.1387
family_olive,0,70.65,-0.1387
family_olive,0,71.01,-0.1375
family_olive,0,72.49,-0.135
family_olive,0,72.86,-0.135
family_olive,0,73.24,-0.1362
family_olive,0,73.62,-0.1393
family_olive,0,74.38,-0.1425
family_olive,0,74.76,-0.1443
family_olive,0,75.15,-0.1445
family_olive,0,75.54,-0.1459
family_olive,0,76.71,-0.1486
family_olive,0,77.11,-0.1509
family_olive,0,77.51,-0.152
family_olive,0,79.12,-0.1574
family_olive,0,79.53,-0.159
family_olive,0,79.94,-0.1592
family_olive,0,80.35,-0.1583
family_olive,0,80.77,-0.1574
family_olive,0,81.18,-0.1558
family_olive,0,81.6,-0.1545
family_olive,0,82.02,-0.1536
family_olive,0,82.45,-0.1529
family_olive,0,83.73,-0.1506
family_olive,0,84.16,-0.1504
family_olive,0,84.6,-0.15
family_olive,0,85.03,-0.15
family_olive,0,85.47,-0.15
family_olive,0,85.91,-0.1502
family_olive,0,86.8,-0.1529
family_olive,0,87.25,-0.1561
family_olive,0,87.7,-0.1574
family_olive,0,88.15,-0.1594
family_olive,0,88.61,-0.1592
family_olive,0,89.06,-0.1563
family_olive,0,89.52,-0.152
family_olive,1,89.52,-0.1554
family_olive,0,89.99,-0.1524
family_olive,0,90.45,-0.1515
family_olive,0,90.92,-0.1481
family_olive,1,90.92,-0.1515
family_olive,0,91.39,-0.147
family_olive,0,91.86,-0.1416
family_olive,0,93.29,-0.1364
family_olive,0,93.77,-0.1375
family_olive,0,95.23,-0.1407
family_olive,1,95.23,-0.1565
family_olive,0,95.72,-0.1418
family_olive,0,96.21,-0.142
family_olive,0,96.71,-0.1425
family_olive,0,98.72,-0.1427
family_olive,0,99.23,-0.1429
family_olive,0,99.74,-0.1427
family_olive,0,100.26,-0.1429
family_olive,0,102.87,-0.1429
family_olive,0,103.4,-0.1425
family_olive,0,103.94,-0.142
family_olive,0,104.47,-0.1418
family_olive,0,105.55,-0.1411
family_olive,0,106.1,-0.1411
family_olive,0,106.65,-0.1409
family_olive,0,107.2,-0.1411
family_olive,0,107.75,-0.1411
family_olive,0,108.31,-0.1407
family_olive,0,109.43,-0.1398
family_olive,0,109.99,-0.1396
family_olive,0,110.56,-0.1391
family_olive,0,111.13,-0.1391
family_olive,0,111.7,-0.1391
family_olive,0,112.28,-0.1393
family_olive,0,112.86,-0.1393
family_olive,0,113.44,-0.1398
family_olive,0,114.03,-0.1398
family_olive,0,114.61,-0.1393
family_olive,0,115.21,-0.1393
family_olive,0,115.8,-0.1393
family_olive,0,116.4,-0.1391
family_olive,0,117.0,-0.1391
family_olive,0,117.6,-0.1387
family_olive,0,118.21,-0.1382
family_olive,0,118.82,-0.1382
family_olive,0,119.43,-0.138
family_olive,0,120.05,-0.138
family_olive,0,120.67,-0.1382
family_olive,0,121.29,-0.1384
family_olive,0,121.92,-0.1384
family_olive,0,122.55,-0.1384
family_olive,0,123.81,-0.1368
family_olive,0,124.45,-0.1359
family_olive,0,125.1,-0.1346
family_olive,0,125.74,-0.1344
family_olive,0,126.39,-0.1346
family_olive,0,127.04,-0.1348
family_olive,0,127.7,-0.1355
family_olive,0,128.36,-0.1357
family_olive,0,129.02,-0.1357
family_olive,0,129.69,-0.1357
family_olive,0,130.35,-0.1348
family_olive,0,131.03,-0.1346
family_olive,0,131.7,-0.1341
family_olive,0,132.38,-0.1337
family_olive,0,133.07,-0.1328
family_olive,0,133.75,-0.1325
family_olive,0,134.44,-0.1319
family_olive,0,135.14,-0.1312
family_olive,0,135.83,-0.1305
family_olive,0,136.54,-0.128
family_olive,1,136.54,-0.1301
family_olive,0,137.24,-0.1289
family_olive,0,137.95,-0.1283
family_olive,0,138.66,-0.1278
family_olive,0,139.38,-0.1274
family_olive,0,140.1,-0.1264
family_olive,0,140.82,-0.126
family_olive,0,141.54,-0.1255
family_olive,0,142.28,-0.1251
family_olive,0,143.01,-0.1242
family_olive,0,143.75,-0.1237
family_olive,0,144.49,-0.1226
family_olive,0,145.24,-0.1219
family_olive,0,145.98,-0.1215
family_olive,0,146.74,-0.1215
family_olive,0,147.5,-0.1212
family_olive,0,148.26,-0.121
family_olive,0,149.02,-0.121
family_olive,0,149.79,-0.121
family_olive,0,150.56,-0.1206
family_olive,0,151.34,-0.1201
family_olive,0,152.12,-0.1199
family_olive,0,152.91,-0.1194
family_olive,0,155.29,-0.1172
family_olive,0,156.89,-0.1165
family_olive,0,157.7,-0.1165
family_olive,0,158.52,-0.1165
family_olive,0,159.33,-0.1167
family_olive,0,160.16,-0.1172
family_olive,0,160.98,-0.1174
family_olive,0,161.81,-0.1167
family_olive,0,162.65,-0.1165
family_olive,0,163.49,-0.1149
family_olive,0,164.33,-0.1147
family_olive,0,165.18,-0.1136
family_olive,0,166.89,-0.1122
family_olive,0,167.75,-0.112
family_olive,0,168.62,-0.1113
family_olive,0,169.49,-0.1111
family_olive,0,170.36,-0.1102
family_olive,0,171.24,-0.1099
family_olive,0,172.12,-0.109
family_olive,0,173.01,-0.1086
family_olive,0,173.91,-0.1081
family_olive,0,174.8,-0.1077
family_olive,0,175.71,-0.1072
family_olive,0,176.61,-0.1068
family_olive,0,177.52,-0.1063
family_olive,0,178.44,-0.1059
family_olive,0,179.36,-0.105
family_olive,0,180.29,-0.1045
family_olive,0,182.15,-0.1032
family_olive,0,183.09,-0.1023
family_olive,0,184.04,-0.102
family_olive,0,184.99,-0.102
family_olive,0,185.94,-0.1016
family_olive,0,186.9,-0.1011
family_olive,0,187.86,-0.1009
family_olive,0,188.83,-0.1
family_olive,0,189.81,-0.0995
family_olive,0,191.77,-0.0982
family_olive,0,192.76,-0.0968
family_olive,0,193.76,-0.0962
family_olive,0,194.76,-0.0939
family_olive,0,195.76,-0.0937
family_olive,0,196.77,-0.0903
family_olive,1,196.77,-0.0937
family_olive,0,197.79,-0.0894
family_olive,0,198.81,-0.0864
family_olive,0,199.83,-0.086
family_olive,0,200.87,-0.0837
family_olive,0,201.9,-0.083
family_olive,0,202.94,-0.0808
family_olive,0,203.99,-0.0794
family_olive,0,205.04,-0.0781
family_olive,0,206.1,-0.0774
family_olive,0,208.24,-0.074
family_olive,0,209.31,-0.0708
family_olive,0,210.39,-0.0704
family_olive,0,211.48,-0.0677
family_olive,0,212.57,-0.0665
family_olive,0,213.66,-0.0654
family_olive,0,214.77,-0.065
family_olive,0,215.88,-0.0643
family_olive,0,216.99,-0.0641
family_olive,0,218.11,-0.0618
family_olive,0,219.23,-0.0611
family_olive,0,221.5,-0.0577
family_olive,0,222.65,-0.0557
family_olive,0,223.8,-0.0546
family_olive,0,224.95,-0.0534
family_olive,0,226.11,-0.0528
family_olive,0,227.28,-0.0519
family_olive,0,228.45,-0.0514
family_olive,0,229.63,-0.0505
family_olive,0,230.82,-0.0503
family_olive,0,232.01,-0.0498
family_olive,0,233.2,-0.0496
family_olive,0,234.41,-0.0494
family_olive,0,235.62,-0.0489
family_olive,0,236.83,-0.0448
family_olive,0,238.06,-0.0437
family_olive,0,239.28,-0.041
family_olive,0,241.76,-0.0363
family_olive,0,243.01,-0.0358
family_olive,0,244.26,-0.0349
family_olive,0,245.52,-0.0342
family_olive,0,246.79,-0.0329
family_olive,0,248.06,-0.032
family_olive,0,249.34,-0.027
family_olive,0,250.63,-0.0254
family_olive,0,251.92,-0.0209
family_olive,1,251.92,-0.0245
family_olive,0,253.22,-0.02
family_olive,0,254.53,-0.017
family_olive,0,255.84,-0.0161
family_olive,0,257.16,-0.0125
family_olive,0,258.49,-0.0116
family_olive,1,258.49,-0.0231
family_olive,0,259.82,-0.0094
family_olive,0,261.17,-0.0087
family_olive,1,261.17,-0.02
family_olive,0,262.51,-0.0069
family_olive,0,263.87,-0.006
family_olive,0,265.23,-0.0039
family_olive,0,266.6,-0.0033
family_olive,0,267.97,0.0026
family_olive,0,269.36,0.004
family_olive,0,272.14,0.0105
family_olive,0,273.55,0.0146
family_olive,0,274.96,0.0153
family_olive,0,276.38,0.0175
family_olive,0,277.81,0.0184
family_olive,0,279.24,0.0205
family_olive,0,280.68,0.0212
family_olive,0,283.59,0.0234
family_olive,0,285.05,0.0245
family_olive,0,286.52,0.0252
family_olive,0,288.0,0.0291
family_olive,0,289.48,0.0307
family_olive,0,290.98,0.0358
family_olive,0,292.48,0.039
family_olive,0,293.99,0.0444
family_olive,0,295.51,0.0456
family_olive,1,295.51,0.0297
family_olive,0,297.03,0.046
family_olive,0,298.56,0.046
family_olive,0,300.11,0.046
family_olive,0,301.65,0.0462
family_olive,0,303.21,0.0474
family_olive,0,304.78,0.0487
family_olive,0,317.59,0.065
family_olive,0,319.23,0.067
family_olive,0,320.87,0.0682
family_olive,0,322.53,0.0707
family_olive,1,322.53,0.0668
family_olive,0,324.19,0.0716
family_olive,0,325.87,0.0754
family_olive,1,325.87,0.0716
family_olive,0,327.55,0.0765
family_olive,0,339.57,0.1025
family_olive,0,343.08,0.1113
family_olive,0,344.85,0.1147
family_olive,0,346.63,0.119
family_olive,0,350.22,0.1285
family_olive,0,361.2,0.1538
family_olive,1,361.2,0.1507
family_olive,0,363.07,0.1532
family_olive,0,364.94,0.1581
family_olive,0,366.82,0.1613
family_olive,0,368.72,0.1699
family_olive,1,368.72,0.1674
family_olive,0,370.62,0.171
family_olive,0,372.53,0.1767
family_olive,0,374.45,0.1776
family_olive,0,376.39,0.1832
family_olive,0,380.28,0.1918
family_olive,0,382.24,0.1918
family_olive,0,384.22,0.1975
family_olive,0,386.2,0.1988
family_olive,0,388.19,0.2029
family_olive,0,394.23,0.2065
family_olive,0,396.27,0.2079
family_olive,0,400.37,0.2151
family_olive,0,402.44,0.2135
family_olive,0,404.51,0.2201
family_olive,1,404.51,0.2178
family_olive,0,408.7,0.2108
family_olive,0,412.93,0.2253
family_olive,0,415.06,0.2255
family_olive,0,417.2,0.2259
family_olive,0,419.35,0.2264
family_olive,0,421.52,0.2291
family_olive,0,423.69,0.2309
family_olive,0,425.88,0.2345
family_olive,0,428.08,0.2363
family_olive,0,430.29,0.2348
family_olive,0,432.51,0.2334
family_olive,0,434.74,0.2266
family_olive,0,436.98,0.2239
family_olive,0,439.24,0.2203
family_olive,1,439.24,0.2169
family_olive,0,441.5,0.2158
family_olive,0,443.78,0.2124
family_olive,0,446.07,0.2113
family_olive,0,448.37,0.2081
family_olive,0,450.69,0.2076
family_olive,0,453.01,0.2076
family_olive,0,455.35,0.2079
family_olive,0,457.7,0.2097
family_olive,0,460.06,0.2108
family_olive,0,462.44,0.2113
family_olive,1,462.44,0.2024
family_olive,0,464.82,0.2106
family_olive,1,464.82,0.2029
family_olive,0,467.22,0.2065
family_olive,0,469.63,0.2052
family_olive,0,472.06,0.2006
family_olive,0,474.49,0.1993
family_olive,0,476.94,0.1932
family_olive,0,479.4,0.1898
family_olive,0,481.88,0.1823
family_olive,0,484.37,0.1787
family_olive,0,486.86,0.1717
family_olive,0,489.38,0.1688
family_olive,0,491.9,0.1618
family_olive,1,491.9,0.1557
family_olive,0,494.44,0.1584
family_olive,0,496.99,0.1527
family_olive,0,499.56,0.1493
family_olive,0,502.14,0.1434
family_olive,0,504.73,0.141
family_olive,0,507.33,0.1333
family_olive,0,509.95,0.1294
family_olive,0,512.58,0.122
family_olive,0,515.23,0.1186
family_olive,0,517.89,0.1138
family_olive,0,520.56,0.1111
family_olive,0,523.24,0.1125
family_olive,1,523.24,0.1032
family_olive,0,525.95,0.1007
family_olive,0,528.66,0.0937
family_olive,0,531.39,0.0883
family_olive,0,534.13,0.0799
family_olive,1,534.13,0.0695
family_olive,0,536.89,0.0752
family_olive,0,539.66,0.0652
family_olive,0,542.44,0.063
family_olive,0,545.24,0.0646
family_olive,1,545.24,0.0557
family_olive,0,548.06,0.0564
family_olive,1,548.06,0.0526
family_olive,0,550.88,0.0478
family_olive,0,553.73,0.0447
family_olive,0,556.58,0.0392
family_olive,0,559.46,0.0356
family_olive,0,562.34,0.0255
family_olive,0,565.25,0.0223
family_olive,0,568.16,0.0146
family_olive,0,571.09,0.0094
family_olive,0,574.04,0.001
family_olive,0,577.0,-0.0014
family_olive,1,577.0,-0.0073
family_olive,0,579.98,-0.0098
family_olive,0,582.98,-0.0141
family_olive,0,585.98,-0.0202
family_olive,0,589.01,-0.0231
family_olive,0,592.05,-0.032
family_olive,0,595.1,-0.0344
family_olive,0,598.17,-0.0419
family_olive,0,601.26,-0.0455
family_olive,0,604.36,-0.0548
family_olive,0,607.48,-0.0571
family_olive,0,610.62,-0.0654
family_olive,0,613.77,-0.0677
family_olive,0,616.94,-0.0742
family_olive,0,620.12,-0.0763
family_olive,0,623.32,-0.0815
family_olive,0,626.54,-0.084
family_olive,1,626.54,-0.0892
family_olive,0,629.77,-0.0914
family_olive,0,633.02,-0.0953
family_olive,0,636.29,-0.1009
family_olive,0,639.57,-0.102
family_olive,1,639.57,-0.1111
family_olive,0,642.87,-0.1063
family_olive,0,646.19,-0.1097
family_olive,0,649.52,-0.116
family_olive,1,649.52,-0.1222
family_olive,0,652.88,-0.1201
family_olive,0,656.24,-0.1249
family_olive,0,659.63,-0.1269
family_olive,0,663.04,-0.1307
family_olive,0,666.46,-0.1319
family_olive,0,669.9,-0.1353
family_olive,0,673.35,-0.1371
family_olive,0,676.83,-0.1402
family_olive,0,680.32,-0.1416
family_olive,0,683.83,-0.1466
family_olive,0,687.36,-0.1477
family_olive,0,690.91,-0.15
family_olive,0,694.47,-0.1511
family_olive,0,698.06,-0.1518
family_olive,0,705.28,-0.1531
family_olive,0,708.92,-0.1536
family_olive,0,712.58,-0.1583
family_olive,0,716.26,-0.1613
family_olive,0,719.95,-0.1671
family_olive,0,723.67,-0.1678
family_olive,0,727.4,-0.1712
family_olive,0,731.16,-0.1723
family_olive,0,734.93,-0.1735
family_olive,0,738.72,-0.1744
family_olive,0,742.54,-0.1753
family_olive,0,746.37,-0.1755
family_olive,0,750.22,-0.1764
family_olive,0,754.09,-0.1769
family_olive,0,757.98,-0.1773
family_olive,0,761.89,-0.1775
family_olive,0,765.83,-0.1787
family_olive,0,769.78,-0.1793
family_olive,0,773.75,-0.1811
family_olive,0,777.74,-0.1818
family_olive,0,781.76,-0.1836
family_olive,0,785.79,-0.1841
family_olive,0,789.85,-0.1861
family_olive,0,793.92,-0.1875
family_olive,0,798.02,-0.1859
family_olive,1,798.02,-0.1909
family_olive,0,802.14,-0.1925
family_olive,0,806.28,-0.1938
family_olive,0,810.44,-0.1943
family_olive,0,814.62,-0.1947
family_olive,0,818.83,-0.1854
family_olive,1,818.83,-0.1952
family_olive,0,823.05,-0.1852
family_olive,1,823.05,-0.1956
family_olive,0,827.3,-0.1954
family_olive,0,831.57,-0.1947
family_olive,0,835.86,-0.194
family_olive,0,840.17,-0.1931
family_olive,0,844.51,-0.1934
family_olive,0,848.87,-0.1936
family_olive,0,853.25,-0.1949
family_olive,0,857.65,-0.1963
family_olive,0,862.08,-0.1967
family_olive,0,866.53,-0.1979
family_olive,0,871.0,-0.1983
family_olive,0,875.49,-0.1988
family_olive,0,880.01,-0.199
family_olive,0,884.55,-0.1988
family_olive,0,889.12,-0.1992
family_olive,0,893.71,-0.1995
family_olive,0,898.32,-0.1995
family_olive,0,902.95,-0.2001
family_olive,0,907.61,-0.2006
family_olive,0,912.3,-0.2006
family_olive,0,917.01,-0.2004
family_olive,0,921.74,-0.1992
family_olive,0,926.49,-0.1983
family_olive,0,931.28,-0.1974
family_olive,0,936.08,-0.1974
family_olive,0,940.91,-0.1979
family_olive,0,945.77,-0.1981
family_olive,0,950.65,-0.1995
family_olive,0,955.55,-0.1997
family_olive,0,960.49,-0.2004
family_olive,0,965.44,-0.2008
family_olive,0,970.43,-0.2017
family_olive,0,975.43,-0.2019
family_olive,0,980.47,-0.2024
family_olive,0,985.53,-0.2024
family_olive,0,990.61,-0.2022
family_olive,0,1000.86,-0.2015
family_olive,0,1006.03,-0.2015
family_olive,0,1011.22,-0.2015
family_olive,0,1016.44,-0.2015
family_olive,0,1021.68,-0.2017
family_olive,0,1026.96,-0.2022
family_olive,0,1032.26,-0.2022
family_olive,0,1037.58,-0.2026
family_olive,0,1042.94,-0.201
family_olive,0,1048.32,-0.2006
family_olive,0,1053.73,-0.1999
family_olive,0,1059.17,-0.1997
family_olive,0,1064.63,-0.1999
family_olive,0,1070.13,-0.2001
family_olive,0,1075.65,-0.2013
family_olive,0,1081.2,-0.2017
family_olive,0,1086.78,-0.2024
family_olive,0,1092.39,-0.2024
family_olive,0,1098.03,-0.2022
family_olive,0,1103.69,-0.2019
family_olive,0,1109.39,-0.2017
family_olive,0,1115.12,-0.2013
family_olive,0,1120.87,-0.2013
family_olive,0,1126.65,-0.201
family_olive,0,1132.47,-0.2006
family_olive,0,1138.31,-0.2006
family_olive,0,1144.19,-0.2004
family_olive,0,1150.09,-0.2008
family_olive,0,1156.03,-0.2022
family_olive,0,1161.99,-0.2022
family_olive,0,1167.99,-0.204
family_olive,0,1174.02,-0.2042
family_olive,0,1180.08,-0.2042
family_olive,0,1186.17,-0.2042
family_green,0,13.82,-0.2026
family_green,0,13.89,-0.2024
family_green,0,13.96,-0.2024
family_green,0,14.03,-0.2019
family_green,0,14.11,-0.2017
family_green,0,14.18,-0.2015
family_green,0,14.25,-0.2015
family_green,0,14.33,-0.2015
family_green,0,14.4,-0.2015
family_green,0,14.47,-0.2015
family_green,0,14.55,-0.2017
family_green,0,14.62,-0.2017
family_green,0,17.07,-0.1995
family_green,0,17.15,-0.1995
family_green,0,17.24,-0.1992
family_green,0,17.33,-0.1988
family_green,0,17.42,-0.1986
family_green,0,17.51,-0.1983
family_green,0,17.6,-0.1979
family_green,0,17.69,-0.1979
family_green,0,17.78,-0.1976
family_green,0,17.87,-0.1972
family_green,0,17.97,-0.1972
family_green,0,18.06,-0.1974
family_green,0,18.15,-0.1972
family_green,0,18.25,-0.1972
family_green,0,18.34,-0.1972
family_green,0,18.44,-0.1972
family_green,0,18.53,-0.1972
family_green,0,20.33,-0.1936
family_green,0,21.85,-0.1888
family_green,0,21.96,-0.1877
family_green,0,22.07,-0.1879
family_green,0,22.19,-0.1873
family_green,0,22.3,-0.187
family_green,0,22.42,-0.1866
family_green,0,22.53,-0.1857
family_green,0,22.65,-0.1852
family_green,0,22.77,-0.1848
family_green,0,22.88,-0.1843
family_green,0,23.0,-0.1839
family_green,0,23.12,-0.1834
family_green,0,23.24,-0.1832
family_green,0,23.36,-0.1827
family_green,0,23.48,-0.1821
family_green,0,23.6,-0.1821
family_green,0,23.72,-0.1816
family_green,0,23.85,-0.1811
family_green,0,23.97,-0.1811
family_green,0,24.09,-0.1814
family_green,0,24.22,-0.1821
family_green,0,25.63,-0.1802
family_green,0,25.76,-0.1778
family_green,1,25.76,-0.1802
family_green,0,25.89,-0.1789
family_green,0,26.03,-0.1782
family_green,0,26.16,-0.1759
family_green,0,26.3,-0.175
family_green,0,26.43,-0.171
family_green,0,26.57,-0.1708
family_green,0,26.71,-0.1705
family_green,0,26.84,-0.1703
family_green,0,26.98,-0.1698
family_green,0,27.12,-0.1696
family_green,0,27.26,-0.1689
family_green,0,27.4,-0.1685
family_green,0,27.54,-0.1667
family_green,0,27.69,-0.1665
family_green,0,27.83,-0.1644
family_green,0,27.97,-0.1635
family_green,0,28.12,-0.1622
family_green,0,28.26,-0.1613
family_green,0,28.41,-0.1599
family_green,0,28.55,-0.1594
family_green,0,28.7,-0.1604
family_green,0,28.85,-0.1613
family_green,0,29.0,-0.1624
family_green,0,29.15,-0.1626
family_green,0,29.91,-0.1486
family_green,0,30.06,-0.1479
family_green,0,30.22,-0.1477
family_green,0,30.53,-0.1491
family_green,0,30.69,-0.1495
family_green,0,30.85,-0.1486
family_green,0,31.0,-0.1425
family_green,1,31.0,-0.1477
family_green,0,31.16,-0.1439
family_green,0,31.33,-0.1439
family_green,0,31.49,-0.1427
family_green,0,31.65,-0.1411
family_green,0,31.81,-0.1414
family_green,0,31.98,-0.1427
family_green,0,32.14,-0.1429
family_green,0,32.31,-0.1432
family_green,0,33.84,-0.1335
family_green,0,34.01,-0.1262
family_green,1,34.01,-0.1328
family_green,0,34.19,-0.1298
family_green,0,34.37,-0.1283
family_green,0,34.54,-0.1235
family_green,1,34.54,-0.128
family_green,0,34.72,-0.1199
family_green,1,34.72,-0.1233
family_green,0,34.9,-0.1179
family_green,0,35.08,-0.1192
family_green,0,35.26,-0.1219
family_green,0,35.44,-0.1344
family_green,0,35.63,-0.1307
family_green,0,35.81,-0.1294
family_green,1,35.81,-0.133
family_green,0,36.0,-0.1294
family_green,1,36.0,-0.133
family_green,0,36.18,-0.1312
family_green,0,36.37,-0.1231
family_green,1,36.37,-0.1264
family_green,0,36.56,-0.1244
family_green,0,36.75,-0.1222
family_green,0,36.93,-0.1224
family_green,0,39.09,-0.1332
family_green,0,39.29,-0.1357
family_green,0,39.49,-0.1377
family_green,0,39.69,-0.1389
family_green,0,43.77,-0.0977
family_green,0,44.0,-0.0871
family_green,1,44.0,-0.0948
family_green,0,44.23,-0.081
family_green,1,44.23,-0.0885
family_green,0,44.45,-0.0756
family_green,1,44.45,-0.0871
family_green,0,44.68,-0.0697
family_green,0,44.91,-0.0656
family_green,0,45.15,-0.0668
family_green,0,45.38,-0.069
family_green,0,45.61,-0.0717
family_green,0,45.85,-0.0738
family_green,0,46.09,-0.0751
family_green,0,46.32,-0.0763
family_green,0,46.56,-0.0776
family_green,0,46.8,-0.0778
family_green,0,47.04,-0.0806
family_green,0,47.29,-0.081
family_green,0,47.53,-0.081
family_green,0,48.02,-0.0815
family_green,0,48.27,-0.0815
family_green,0,49.02,-0.0991
family_green,1,49.02,-0.1043
family_green,0,49.27,-0.1047
family_green,0,49.53,-0.112
family_green,0,49.78,-0.1108
family_green,1,49.78,-0.114
family_green,0,50.04,-0.1174
family_green,0,50.3,-0.1179
family_green,0,50.56,-0.1199
family_green,0,50.82,-0.1203
family_green,0,51.08,-0.121
family_green,0,51.88,-0.1201
family_green,0,52.14,-0.1199
family_green,0,52.41,-0.1192
family_green,0,52.68,-0.1185
family_green,0,52.96,-0.1181
family_green,0,53.23,-0.1174
family_green,0,53.5,-0.1174
family_green,1,53.5,-0.1235
family_green,0,54.9,-0.1156
family_green,1,54.9,-0.1228
family_green,0,55.18,-0.124
family_green,0,55.47,-0.126
family_green,0,55.75,-0.1271
family_green,0,56.04,-0.1301
family_green,0,56.33,-0.1303
family_green,0,56.91,-0.1244
family_green,1,56.91,-0.1267
family_green,0,57.21,-0.1244
family_green,0,57.5,-0.1226
family_green,0,57.8,-0.1226
family_green,0,58.1,-0.124
family_green,0,58.4,-0.1264
family_green,0,58.7,-0.1287
family_green,0,59.0,-0.1307
family_green,0,59.31,-0.1301
family_green,0,59.61,-0.1262
family_green,0,59.92,-0.1249
family_green,0,60.23,-0.1133
family_green,1,60.23,-0.1228
family_green,0,60.54,-0.1115
family_green,1,60.54,-0.1217
family_green,0,60.85,-0.1104
family_green,0,61.17,-0.1111
family_green,0,61.48,-0.1127
family_green,0,61.8,-0.1127
family_green,0,62.12,-0.1138
family_green,0,62.44,-0.1154
family_green,0,62.76,-0.1188
family_green,0,63.08,-0.1188
family_green,0,63.41,-0.1262
family_green,0,63.74,-0.1264
family_green,0,64.73,-0.1255
family_green,0,65.06,-0.1255
family_green,0,65.4,-0.1251
family_green,0,66.42,-0.1208
family_green,0,66.76,-0.1197
family_green,0,67.1,-0.1203
family_green,0,67.45,-0.1222
family_green,0,67.8,-0.1242
family_green,0,68.15,-0.1258
family_green,0,69.57,-0.1287
family_green,0,69.93,-0.1274
family_green,0,70.29,-0.1269
family_green,0,70.65,-0.1276
family_green,0,71.01,-0.1298
family_green,1,71.01,-0.1337
family_green,0,71.38,-0.131
family_green,1,71.38,-0.1335
family_green,0,71.75,-0.1366
family_green,0,72.12,-0.1373
family_green,0,72.49,-0.1377
family_green,0,73.24,-0.1325
family_green,0,73.62,-0.1316
family_green,0,74.0,-0.1298
family_green,0,76.32,-0.1294
family_green,0,76.71,-0.1296
family_green,0,77.11,-0.1303
family_green,0,78.71,-0.1375
family_green,0,79.12,-0.1384
family_green,0,79.53,-0.1387
family_green,1,79.53,-0.1423
family_green,0,79.94,-0.1384
family_green,1,79.94,-0.1427
family_green,0,84.6,-0.1407
family_green,0,85.03,-0.1411
family_green,0,85.47,-0.1416
family_green,0,87.25,-0.1425
family_green,0,87.7,-0.1425
family_green,0,88.15,-0.1423
family_green,0,88.61,-0.1425
family_green,0,89.06,-0.1434
family_green,0,90.92,-0.1429
family_green,0,91.86,-0.1359
family_green,0,92.33,-0.1341
family_green,0,92.81,-0.1323
family_green,0,93.29,-0.1325
family_green,0,93.77,-0.1341
family_green,1,93.77,-0.1405
family_green,0,94.25,-0.1407
family_green,0,94.74,-0.1448
family_green,0,95.23,-0.1461
family_green,0,97.21,-0.147
family_green,0,97.71,-0.147
family_green,0,99.74,-0.131
family_green,0,100.26,-0.1307
family_green,0,100.78,-0.1285
family_green,0,101.3,-0.1285
family_green,0,108.31,-0.1244
family_green,0,114.61,-0.1237
family_green,0,115.21,-0.1237
family_green,0,115.8,-0.1233
family_green,0,116.4,-0.1228
family_green,0,117.0,-0.1226
family_green,0,117.6,-0.1215
family_green,0,118.21,-0.121
family_green,0,118.82,-0.1203
family_green,0,119.43,-0.1201
family_green,0,120.05,-0.1201
family_green,0,120.67,-0.1201
family_green,0,121.29,-0.1201
family_green,0,121.92,-0.1201
family_green,0,122.55,-0.1199
family_green,0,123.18,-0.119
family_green,0,123.81,-0.1174
family_green,0,124.45,-0.1163
family_green,0,125.1,-0.1147
family_green,0,125.74,-0.1142
family_green,0,126.39,-0.1142
family_green,0,127.04,-0.1147
family_green,0,127.7,-0.1147
family_green,0,128.36,-0.1151
family_green,0,129.02,-0.1149
family_green,0,129.69,-0.1145
family_green,0,131.03,-0.1122
family_green,0,131.7,-0.1113
family_green,0,132.38,-0.1108
family_green,0,133.07,-0.1095
family_green,0,133.75,-0.1086
family_green,0,134.44,-0.1075
family_green,0,135.14,-0.1066
family_green,0,135.83,-0.1054
family_green,0,136.54,-0.105
family_green,0,137.24,-0.1041
family_green,0,137.95,-0.1034
family_green,0,138.66,-0.1023
family_green,0,139.38,-0.1016
family_green,0,140.1,-0.1002
family_green,0,140.82,-0.0991
family_green,0,141.54,-0.0973
family_green,0,142.28,-0.0966
family_green,0,143.01,-0.095
family_green,0,143.75,-0.0939
family_green,0,144.49,-0.0923
family_green,0,145.24,-0.0912
family_green,0,145.98,-0.0903
family_green,0,146.74,-0.0898
family_green,0,147.5,-0.0905
family_green,0,148.26,-0.0912
family_green,0,149.02,-0.0916
family_green,0,149.79,-0.0912
family_green,0,150.56,-0.0901
family_green,0,151.34,-0.0889
family_green,0,152.12,-0.0873
family_green,0,152.91,-0.0862
family_green,0,153.7,-0.0846
family_green,0,154.49,-0.0835
family_green,0,155.29,-0.0824
family_green,0,156.09,-0.0815
family_green,0,156.89,-0.0801
