reference_pressure_round__bar,time__s,pressure__bar,pressure_std__bar,basket_pressure__bar,basket_pressure_std__bar,mass__g,mass_std__g,mass_flow_rate__g_per_s,mass_flow_rate_std__g_per_s
8.000000,74.774775,7.943915,0.036406,7.534176,0.038950,91.547979,4.981818,1.847056,0.053997
8.000000,74.874875,7.946102,0.033845,7.536283,0.035714,91.735024,4.992400,1.847841,0.054035
8.000000,74.974975,7.946570,0.025305,7.536370,0.027358,91.915084,5.001739,1.851729,0.052528
8.000000,75.075075,7.950672,0.027712,7.540519,0.030266,92.098496,5.006220,1.851377,0.050354
8.000000,75.175175,7.954760,0.030240,7.545308,0.032685,92.291334,5.007146,1.844530,0.047431
8.000000,75.275275,7.949594,0.034753,7.540665,0.036270,92.472283,5.008791,1.839438,0.044664
8.000000,75.375375,7.950045,0.032956,7.541222,0.034567,92.650035,5.016797,1.838430,0.043372
8.000000,75.475475,7.952525,0.037597,7.543595,0.039299,92.843233,5.021435,1.839468,0.044226
8.000000,75.575576,7.956340,0.037380,7.547181,0.038976,93.018516,5.030336,1.841699,0.045435
8.000000,75.675676,7.966706,0.035860,7.557436,0.036884,93.195105,5.041258,1.842773,0.046137
8.000000,75.775776,7.962729,0.032257,7.553593,0.032915,93.379791,5.048413,1.841494,0.045034
8.000000,75.875876,7.967864,0.031762,7.559068,0.032939,93.570472,5.047238,1.838199,0.042603
8.000000,75.975976,7.969270,0.037984,7.560525,0.038920,93.748681,5.047915,1.837702,0.042228
8.000000,76.076076,7.965347,0.040758,7.556381,0.041143,93.933130,5.054389,1.839896,0.042679
8.000000,76.176176,7.960691,0.040782,7.551563,0.040654,94.115353,5.060877,1.841538,0.042161
8.000000,76.276276,7.964722,0.035839,7.555489,0.036113,94.300542,5.067085,1.842689,0.039581
8.000000,76.376376,7.969912,0.030574,7.560411,0.031100,94.493476,5.070185,1.845494,0.036613
8.000000,76.476476,7.964825,0.031195,7.554939,0.031030,94.689181,5.074001,1.849360,0.035874
8.000000,76.576577,7.957186,0.030745,7.547595,0.030713,94.862611,5.071501,1.846400,0.036353
8.000000,76.676677,7.956487,0.032808,7.547377,0.033534,95.035760,5.071321,1.841525,0.037898
8.000000,76.776777,7.960142,0.035549,7.550996,0.036366,95.224924,5.073666,1.841830,0.039233
8.000000,76.876877,7.956285,0.036013,7.547084,0.036692,95.409973,5.077191,1.842408,0.038858
8.000000,76.976977,7.951789,0.030952,7.542410,0.031741,95.598671,5.080788,1.844269,0.036779
8.000000,77.077077,7.964308,0.034207,7.554588,0.035379,95.790871,5.085709,1.847733,0.035002
8.000000,77.177177,7.973805,0.026416,7.564147,0.027464,95.972789,5.091328,1.847150,0.033983
8.000000,77.277277,7.980117,0.033264,7.570710,0.033302,96.159463,5.085655,1.844650,0.033874
8.000000,77.377377,7.965663,0.039812,7.556071,0.039614,96.339960,5.089796,1.846456,0.035066
8.000000,77.477477,7.973078,0.042334,7.563243,0.042698,96.528149,5.093988,1.848870,0.035406
8.000000,77.577578,7.981467,0.038622,7.571584,0.038925,96.712680,5.096971,1.849334,0.035636
8.000000,77.677678,7.986017,0.037060,7.576147,0.037178,96.896476,5.097858,1.849174,0.036478
8.000000,77.777778,7.983126,0.034970,7.573462,0.035065,97.085341,5.097560,1.847079,0.037736
8.000000,77.877878,7.978317,0.035257,7.568786,0.035356,97.280147,5.101877,1.845786,0.036727
8.000000,77.977978,7.982387,0.035703,7.572819,0.035808,97.469728,5.106313,1.846159,0.036576
8.000000,78.078078,7.976277,0.035681,7.566384,0.035685,97.640226,5.109240,1.849276,0.039663
8.000000,78.178178,7.962461,0.037827,7.552508,0.037841,97.814643,5.116185,1.849752,0.042772
8.000000,78.278278,7.967835,0.040656,7.558275,0.040997,98.001101,5.126685,1.845785,0.043636
8.000000,78.378378,7.974398,0.036505,7.565261,0.036356,98.189722,5.127151,1.841613,0.042474
8.000000,78.478478,7.975549,0.032541,7.566904,0.032041,98.380346,5.128578,1.836674,0.042872
8.000000,78.578579,7.975121,0.029077,7.566795,0.028203,98.560534,5.137878,1.833397,0.044696
8.000000,78.678679,7.978318,0.036962,7.570409,0.036548,98.738586,5.142515,1.829138,0.046228
8.000000,78.778779,7.973429,0.042990,7.565789,0.042521,98.922027,5.147105,1.826331,0.048156
8.000000,78.878879,7.983165,0.043370,7.575375,0.043048,99.117183,5.147480,1.827815,0.048612
8.000000,78.978979,7.978511,0.043094,7.570532,0.042771,99.298590,5.154419,1.829731,0.048283
8.000000,79.079079,7.988937,0.040311,7.581142,0.040581,99.486733,5.160727,1.827869,0.048758
8.000000,79.179179,7.992006,0.040046,7.584670,0.040117,99.665454,5.170269,1.823052,0.052408
8.000000,79.279279,7.994479,0.038631,7.587193,0.038444,99.852809,5.176963,1.822379,0.055594
8.000000,79.379379,7.991469,0.037757,7.584124,0.037991,100.046768,5.174527,1.822902,0.056729
8.000000,79.479479,7.982926,0.042891,7.575306,0.043903,100.223807,5.177865,1.825589,0.058010
8.000000,79.579580,7.985582,0.047796,7.577490,0.048549,100.410242,5.187330,1.830324,0.058093
8.000000,79.679680,7.984707,0.040674,7.576434,0.040509,100.588844,5.195943,1.832286,0.055748
8.000000,79.779780,7.983724,0.035706,7.575679,0.035335,100.762454,5.199457,1.830071,0.054500
8.000000,79.879880,7.990094,0.033069,7.582280,0.033676,100.937668,5.197983,1.827713,0.055057
8.000000,79.979980,7.986947,0.035290,7.579361,0.035128,101.115838,5.209797,1.825412,0.055347
8.000000,80.080080,7.982427,0.039923,7.574963,0.038882,101.292664,5.216109,1.824271,0.053793
8.000000,80.180180,7.975808,0.036975,7.568136,0.036157,101.459848,5.219459,1.826380,0.053353
8.000000,80.280280,7.978689,0.039937,7.571052,0.039956,101.643866,5.225900,1.826050,0.053105
8.000000,80.380380,7.978616,0.037105,7.571166,0.036435,101.836459,5.227998,1.824181,0.052846
8.000000,80.480480,7.983491,0.039867,7.576340,0.038542,102.027963,5.226396,1.821160,0.053042
8.000000,80.580581,7.983650,0.032256,7.576540,0.031098,102.193309,5.235791,1.820828,0.051572
8.000000,80.680681,7.988819,0.031455,7.581511,0.031094,102.374795,5.248828,1.822866,0.050804
8.000000,80.780781,7.987328,0.037633,7.580093,0.037467,102.573019,5.255723,1.822069,0.051959
8.000000,80.880881,7.976658,0.041218,7.569378,0.040388,102.762866,5.261710,1.822524,0.052000
8.000000,80.980981,7.981151,0.038902,7.573766,0.038611,102.947734,5.270632,1.823652,0.050626
8.000000,81.081081,7.982833,0.036784,7.575364,0.037315,103.134758,5.275379,1.824595,0.048816
8.000000,81.181181,7.989603,0.035474,7.581813,0.035532,103.319794,5.276530,1.827819,0.048640
8.000000,81.281281,7.986873,0.037789,7.578702,0.036965,103.497623,5.276302,1.831524,0.051001
8.000000,81.381381,7.982893,0.035521,7.574452,0.034549,103.686263,5.283363,1.834214,0.051415
8.000000,81.481481,7.987972,0.037017,7.579524,0.036679,103.852388,5.289243,1.834368,0.049795
8.000000,81.581582,7.982542,0.039874,7.573898,0.038868,104.039570,5.282492,1.836345,0.049561
8.000000,81.681682,7.982396,0.042635,7.573634,0.041330,104.225568,5.287437,1.837550,0.048969
8.000000,81.781782,7.974128,0.036339,7.565751,0.035202,104.415846,5.291338,1.833714,0.048664
8.000000,81.881882,7.982208,0.035891,7.574257,0.035366,104.591410,5.300574,1.829368,0.049991
8.000000,81.981982,7.981751,0.033635,7.573646,0.033097,104.768101,5.308675,1.830883,0.050508
8.000000,82.082082,7.978859,0.033566,7.570390,0.032753,104.956173,5.309728,1.834648,0.048485
8.000000,82.182182,7.972069,0.036098,7.564056,0.036009,105.145953,5.315194,1.830169,0.046356
8.000000,82.282282,7.969844,0.037318,7.562129,0.037558,105.333884,5.315009,1.827243,0.045000
8.000000,82.382382,7.974331,0.034900,7.566652,0.035283,105.518822,5.317746,1.826927,0.044056
8.000000,82.482482,7.975910,0.033061,7.568065,0.033347,105.703575,5.324200,1.828644,0.042758
8.000000,82.582583,7.979277,0.034645,7.571463,0.035592,105.889262,5.328271,1.828316,0.043481
8.000000,82.682683,7.978158,0.033096,7.570202,0.034580,106.074932,5.335000,1.829700,0.044155
8.000000,82.782783,7.986126,0.032631,7.578111,0.033890,106.258612,5.343359,1.830305,0.043936
8.000000,82.882883,7.979016,0.037721,7.570931,0.038171,106.443306,5.348714,1.831018,0.043841
8.000000,82.982983,7.973853,0.038132,7.565663,0.038472,106.613625,5.355473,1.832055,0.043975
8.000000,83.083083,7.973166,0.044055,7.565156,0.044667,106.800745,5.354755,1.830268,0.043687
8.000000,83.183183,7.978054,0.035001,7.570197,0.035335,106.967912,5.361485,1.828723,0.043767
8.000000,83.283283,7.983948,0.034175,7.575964,0.033664,107.158754,5.362473,1.830021,0.043331
8.000000,83.383383,7.976455,0.030275,7.568247,0.030403,107.324275,5.371166,1.832341,0.041768
8.000000,83.483483,7.970028,0.034343,7.561884,0.034805,107.524734,5.368351,1.831720,0.041235
8.000000,83.583584,7.961826,0.034991,7.553786,0.034932,107.692761,5.379311,1.830692,0.040695
8.000000,83.683684,7.952350,0.033877,7.544464,0.033028,107.879808,5.379718,1.829129,0.041214
8.000000,83.783784,7.953743,0.036357,7.545895,0.036039,108.063460,5.382244,1.828596,0.044518
8.000000,83.883884,7.949550,0.035519,7.541801,0.035408,108.253658,5.383631,1.827557,0.045606
8.000000,83.983984,7.950807,0.033429,7.542914,0.033105,108.443761,5.385188,1.828998,0.045835
8.000000,84.084084,7.949669,0.031461,7.541602,0.029890,108.624850,5.392956,1.830720,0.046228
8.000000,84.184184,7.954022,0.031403,7.545968,0.030041,108.813173,5.391923,1.830588,0.046270
8.000000,84.284284,7.947506,0.034893,7.539535,0.034364,108.994504,5.395938,1.829719,0.046867
8.000000,84.384384,7.942296,0.041749,7.534185,0.041132,109.172550,5.400343,1.831130,0.047090
8.000000,84.484484,7.954920,0.040949,7.546548,0.039469,109.352132,5.400062,1.833757,0.046695
8.000000,84.584585,7.949150,0.039576,7.540999,0.038577,109.536659,5.404911,1.831731,0.042488
8.000000,84.684685,7.956758,0.036164,7.548878,0.035453,109.719686,5.409471,1.829203,0.037910
8.000000,84.784785,7.955519,0.037336,7.547661,0.036659,109.910242,5.407175,1.829120,0.034388
8.000000,84.884885,7.956668,0.037351,7.548774,0.036315,110.085067,5.409498,1.829545,0.032334
8.000000,84.984985,7.962552,0.029483,7.554596,0.028985,110.272422,5.413514,1.830147,0.033012
8.000000,85.085085,7.954474,0.036115,7.546331,0.036204,110.456651,5.415906,1.831990,0.033980
8.000000,85.185185,7.954889,0.036118,7.546954,0.036531,110.642357,5.426480,1.829914,0.033722
8.000000,85.285285,7.951791,0.034023,7.544222,0.034009,110.823387,5.439620,1.826245,0.033390
8.000000,85.385385,7.963066,0.029834,7.556054,0.030285,111.007764,5.442560,1.820634,0.033639
8.000000,85.485485,7.960093,0.028229,7.553345,0.028808,111.200900,5.447799,1.817988,0.033480
8.000000,85.585586,7.958943,0.027756,7.552356,0.027911,111.388980,5.454475,1.816334,0.034099
8.000000,85.685686,7.955502,0.032857,7.549034,0.032372,111.571751,5.461830,1.815093,0.035239
8.000000,85.785786,7.961356,0.029146,7.554926,0.029124,111.750676,5.465638,1.814729,0.034780
8.000000,85.885886,7.955452,0.033383,7.548881,0.033330,111.937293,5.474696,1.816146,0.034788
8.000000,85.985986,7.951015,0.033980,7.544398,0.033694,112.120124,5.469444,1.816549,0.036343
8.000000,86.086086,7.950034,0.034888,7.543386,0.033761,112.283643,5.454401,1.816828,0.037231
8.000000,86.186186,7.951279,0.031599,7.544857,0.030963,112.460446,5.448878,1.814510,0.038416
8.000000,86.286286,7.952363,0.031709,7.545910,0.031412,112.642025,5.442914,1.814772,0.039527
8.000000,86.386386,7.941027,0.033701,7.534644,0.033405,112.828504,5.446925,1.814035,0.040264
8.000000,86.486486,7.938182,0.036316,7.532093,0.035382,113.013547,5.457569,1.811011,0.041575
8.000000,86.586587,7.944337,0.034912,7.538257,0.034505,113.194414,5.463747,1.810937,0.041102
8.000000,86.686687,7.945860,0.033062,7.539702,0.033065,113.372815,5.466182,1.811877,0.037421
8.000000,86.786787,7.950277,0.030452,7.544154,0.030267,113.545405,5.470636,1.811575,0.036026
8.000000,86.886887,7.947627,0.030318,7.542142,0.029025,113.722910,5.472307,1.805105,0.036348
8.000000,86.986987,7.962807,0.031757,7.558009,0.031367,113.899842,5.479633,1.798158,0.036149
8.000000,87.087087,7.957823,0.028662,7.553141,0.028646,114.085204,5.480516,1.796994,0.035719
8.000000,87.187187,7.954896,0.029646,7.550292,0.029661,114.260307,5.488804,1.796261,0.034246
8.000000,87.287287,7.954336,0.033557,7.549947,0.033177,114.443651,5.488164,1.794149,0.032116
8.000000,87.387387,7.955265,0.034223,7.550747,0.034720,114.626055,5.494652,1.795471,0.031752
8.000000,87.487487,7.959501,0.034263,7.554566,0.035156,114.810431,5.502139,1.799555,0.036099
8.000000,87.587588,7.956716,0.026078,7.551540,0.027793,114.993951,5.509931,1.801802,0.040651
8.000000,87.687688,7.953959,0.026142,7.548530,0.026815,115.171696,5.516711,1.804238,0.043780
8.000000,87.787788,7.954461,0.032724,7.548588,0.034064,115.359417,5.519305,1.808637,0.045682
8.000000,87.887888,7.951172,0.034520,7.545062,0.035720,115.531468,5.526908,1.811075,0.045063
8.000000,87.987988,7.950090,0.031714,7.544156,0.032708,115.713129,5.532147,1.809313,0.044586
8.000000,88.088088,7.948302,0.031742,7.542564,0.031986,115.900228,5.532419,1.807303,0.045037
8.000000,88.188188,7.960161,0.031723,7.554484,0.032394,116.086919,5.532973,1.806705,0.044616
8.000000,88.288288,7.959949,0.027794,7.554111,0.028696,116.261340,5.542505,1.808292,0.045673
8.000000,88.388388,7.959721,0.025914,7.553685,0.026756,116.427904,5.546952,1.810264,0.046124
8.000000,88.488488,7.957554,0.027434,7.551516,0.027209,116.604127,5.554611,1.810321,0.045510
8.000000,88.588589,7.958583,0.038730,7.552605,0.038942,116.790219,5.560097,1.809729,0.045093
8.000000,88.688689,7.947826,0.039069,7.541733,0.039393,116.961016,5.557638,1.810868,0.045764
8.000000,88.788789,7.949185,0.037520,7.542680,0.038605,117.144642,5.555555,1.814978,0.046717
8.000000,88.888889,7.953387,0.035566,7.546914,0.036418,117.337332,5.558207,1.814844,0.042707
8.000000,88.988989,7.962683,0.037256,7.556609,0.038906,117.512694,5.560625,1.811012,0.037853
8.000000,89.089089,7.958587,0.041697,7.552796,0.043200,117.692794,5.564909,1.808225,0.035972
8.000000,89.189189,7.958620,0.041208,7.552915,0.042564,117.885569,5.569656,1.807262,0.038187
8.000000,89.289289,7.960042,0.042141,7.553392,0.043214,118.086138,5.576555,1.816603,0.042958
8.000000,89.389389,7.965093,0.048914,7.557559,0.050243,118.269544,5.580788,1.825321,0.047021
8.000000,89.489489,7.966098,0.051964,7.558482,0.053129,118.443058,5.587614,1.826043,0.049109
8.000000,89.589590,7.963397,0.045966,7.556043,0.047029,118.615148,5.589832,1.823436,0.048749
8.000000,89.689690,7.972896,0.041380,7.565589,0.042234,118.791857,5.594535,1.823078,0.046302
8.000000,89.789790,7.984641,0.043892,7.576531,0.045550,118.973581,5.604165,1.831130,0.046562
8.000000,89.889890,7.970222,0.042516,7.561378,0.044350,119.158312,5.608357,1.838416,0.048049
8.000000,89.989990,7.961003,0.047401,7.552401,0.049224,119.335451,5.609683,1.835986,0.048291
8.000000,90.090090,7.965857,0.043861,7.557508,0.045312,119.516419,5.616937,1.833392,0.049440
8.000000,90.190190,7.966166,0.046965,7.557539,0.048900,119.700275,5.623125,1.836054,0.051786
8.000000,90.290290,7.960636,0.042099,7.551948,0.044118,119.906693,5.624882,1.836565,0.053706
8.000000,90.390390,7.953422,0.041343,7.544310,0.043344,120.064854,5.613218,1.840861,0.052767
8.000000,90.490490,7.961565,0.042160,7.552158,0.043453,120.251425,5.608890,1.843904,0.051089
8.000000,90.590591,7.968997,0.039808,7.559864,0.041299,120.411568,5.619645,1.841140,0.051313
8.000000,90.690691,7.961215,0.042941,7.552470,0.044204,120.611871,5.635520,1.837082,0.054594
8.000000,90.790791,7.954026,0.046192,7.545665,0.047279,120.823306,5.656151,1.833182,0.055514
8.000000,90.890891,7.964838,0.049828,7.556814,0.050268,121.015313,5.669935,1.829900,0.053706
8.000000,90.990991,7.974660,0.046869,7.566380,0.047673,121.197610,5.674705,1.832433,0.054451
8.000000,91.091091,7.976121,0.045676,7.567380,0.047193,121.372242,5.669171,1.837005,0.055256
8.000000,91.191191,7.969323,0.043507,7.560402,0.045305,121.560869,5.670086,1.838861,0.054340
8.000000,91.291291,7.973767,0.046481,7.564763,0.047693,121.757065,5.682131,1.839709,0.054065
8.000000,91.391391,7.982790,0.047933,7.573681,0.049238,121.946211,5.685923,1.840677,0.055569
8.000000,91.491491,7.969333,0.049982,7.560087,0.051717,122.105181,5.695098,1.841978,0.056737
8.000000,91.591592,7.961335,0.048260,7.552112,0.050338,122.290959,5.693494,1.841783,0.056064
8.000000,91.691692,7.968198,0.050502,7.559313,0.052087,122.473110,5.703578,1.838462,0.054979
8.000000,91.791792,7.982806,0.047375,7.573797,0.048921,122.673272,5.706052,1.839605,0.056719
8.000000,91.891892,7.977925,0.041798,7.568632,0.042621,122.864724,5.704113,1.842276,0.059471
8.000000,91.991992,7.972445,0.039074,7.562819,0.039919,123.044778,5.704844,1.845508,0.060925
8.000000,92.092092,7.971726,0.050770,7.562282,0.051310,123.224091,5.716062,1.843781,0.059498
8.000000,92.192192,7.970786,0.048498,7.562589,0.048646,123.413911,5.734804,1.831548,0.055108
8.000000,92.292292,7.974457,0.046853,7.567351,0.047276,123.583367,5.733348,1.820712,0.052804
8.000000,92.392392,7.967848,0.040195,7.561266,0.040823,123.752705,5.738740,1.815408,0.053319
8.000000,92.492492,7.982218,0.044818,7.575578,0.045541,123.943212,5.743451,1.815892,0.055088
8.000000,92.592593,7.979036,0.042597,7.572311,0.043556,124.126988,5.746264,1.816556,0.058370
8.000000,92.692693,7.983222,0.039723,7.576989,0.041175,124.314480,5.754159,1.811567,0.058730
8.000000,92.792793,7.975168,0.041329,7.569346,0.042797,124.498028,5.760564,1.807438,0.058430
8.000000,92.892893,7.977837,0.045713,7.571735,0.046406,124.681609,5.769536,1.810275,0.058233
8.000000,92.992993,7.980169,0.049680,7.573711,0.050318,124.863986,5.771961,1.813920,0.057423
8.000000,93.093093,7.987923,0.042114,7.581565,0.042458,125.045572,5.772355,1.812981,0.056293
8.000000,93.193193,7.984626,0.039134,7.578555,0.039140,125.233734,5.775761,1.810209,0.053975
8.000000,93.293293,7.995570,0.040007,7.590060,0.039843,125.416386,5.774781,1.804482,0.054820
8.000000,93.393393,7.998874,0.043253,7.593702,0.043009,125.596725,5.780293,1.801033,0.055366
8.000000,93.493493,7.984953,0.046699,7.579885,0.046160,125.780303,5.788906,1.800033,0.054465
8.000000,93.593594,7.981578,0.039534,7.576849,0.038927,125.949523,5.798057,1.796701,0.052345
8.000000,93.693694,7.986115,0.045880,7.581402,0.045345,126.121686,5.805146,1.796534,0.052511
8.000000,93.793794,7.984365,0.039869,7.579089,0.039733,126.289278,5.814680,1.802182,0.053566
8.000000,93.893894,7.981853,0.041795,7.576445,0.042031,126.464924,5.817822,1.803538,0.053222
8.000000,93.993994,7.974530,0.031859,7.569033,0.032199,126.649842,5.825623,1.804474,0.052724
8.000000,94.094094,7.989517,0.040125,7.583937,0.040358,126.829418,5.835048,1.805372,0.051642
8.000000,94.194194,7.980950,0.041720,7.575481,0.042143,127.007286,5.842366,1.804278,0.051058
8.000000,94.294294,7.978002,0.044446,7.572715,0.045340,127.189591,5.849933,1.802460,0.050626
8.000000,94.394394,7.980171,0.040950,7.575031,0.042048,127.373099,5.854770,1.800976,0.050441
8.000000,94.494494,7.992859,0.041663,7.587928,0.042695,127.552432,5.858809,1.798800,0.051553
8.000000,94.594595,8.003837,0.041415,7.598876,0.041894,127.737881,5.857645,1.799197,0.049818
8.000000,94.694695,7.995349,0.041875,7.589636,0.042456,127.917472,5.856540,1.807047,0.045126
8.000000,94.794795,7.989978,0.044194,7.583844,0.044599,128.096173,5.861372,1.811413,0.042796
8.000000,94.894895,7.999404,0.040840,7.593211,0.041206,128.269524,5.862745,1.812029,0.042371
8.000000,94.994995,8.000675,0.048687,7.594292,0.049399,128.448509,5.870811,1.813919,0.042838
8.000000,95.095095,7.990429,0.043211,7.583755,0.044213,128.622449,5.882128,1.816806,0.043899
8.000000,95.195195,7.981001,0.038684,7.573993,0.039670,128.805982,5.884024,1.820220,0.042826
8.000000,95.295295,7.998592,0.040864,7.591312,0.041991,128.990251,5.886513,1.822982,0.042649
8.000000,95.395395,7.993714,0.035125,7.586454,0.036188,129.178037,5.894005,1.822764,0.042905
8.000000,95.495495,7.984821,0.038011,7.577713,0.038857,129.368634,5.896102,1.821311,0.041065
8.000000,95.595596,7.969938,0.040187,7.562747,0.041124,129.553451,5.899503,1.822208,0.039670
8.000000,95.695696,7.984594,0.042497,7.577280,0.043056,129.733706,5.904130,1.823464,0.039187
8.000000,95.795796,7.982012,0.041486,7.574900,0.042000,129.908941,5.908520,1.821401,0.039904
8.000000,95.895896,7.985921,0.038538,7.578987,0.039427,130.091707,5.910439,1.819500,0.042478
8.000000,95.995996,7.984602,0.036034,7.577743,0.037331,130.259036,5.918512,1.818635,0.044872
8.000000,96.096096,7.987478,0.039899,7.580822,0.041289,130.467836,5.907998,1.816438,0.048027
8.000000,96.196196,7.997315,0.036057,7.591052,0.037294,130.672840,5.898461,1.812425,0.048822
8.000000,96.296296,7.986012,0.041586,7.579767,0.042683,130.856764,5.901321,1.812364,0.046607
8.000000,96.396396,7.984164,0.045353,7.577691,0.046874,131.040639,5.908777,1.814712,0.045436
8.000000,96.496496,7.987173,0.046157,7.580407,0.047860,131.218544,5.915638,1.817624,0.046222
8.000000,96.596597,7.990914,0.042631,7.583939,0.044397,131.398249,5.924433,1.819641,0.048287
8.000000,96.696697,7.986444,0.035262,7.579695,0.036849,131.578524,5.929697,1.817295,0.049502
8.000000,96.796797,7.981564,0.034435,7.575156,0.036121,131.757827,5.934685,1.813850,0.049581
8.000000,96.896897,7.983993,0.038563,7.577924,0.039995,131.938508,5.941025,1.810431,0.049564
8.000000,96.996997,7.976706,0.038058,7.570593,0.039310,132.114298,5.945253,1.810883,0.049415
8.000000,97.097097,7.972177,0.040536,7.565935,0.041067,132.300990,5.952861,1.812201,0.048986
8.000000,97.197197,7.961814,0.039610,7.555427,0.039616,132.480014,5.959200,1.813620,0.049983
8.000000,97.297297,7.971950,0.039821,7.565754,0.039807,132.655737,5.966382,1.811656,0.050527
8.000000,97.397397,7.968991,0.038792,7.562852,0.037828,132.832789,5.973875,1.811153,0.049105
8.000000,97.497497,7.965096,0.028280,7.558921,0.027552,133.014317,5.981015,1.811420,0.051045
8.000000,97.597598,7.962320,0.031650,7.557031,0.031582,133.183454,5.992696,1.802107,0.057051
8.000000,97.697698,7.961252,0.036822,7.556430,0.036993,133.351240,5.992248,1.797249,0.059221
8.000000,97.797798,7.961460,0.039509,7.556756,0.039465,133.534144,5.986824,1.796118,0.058177
8.000000,97.897898,7.954494,0.034154,7.549953,0.034271,133.717494,5.993756,1.794534,0.056942
8.000000,97.997998,7.957185,0.033651,7.552498,0.034242,133.904772,6.009939,1.796114,0.055255
8.000000,98.098098,7.963876,0.033479,7.558935,0.033947,134.084701,6.020990,1.798800,0.053256
8.000000,98.198198,7.968362,0.035067,7.562959,0.035137,134.260163,6.027360,1.803627,0.050788
8.000000,98.298298,7.964102,0.032794,7.558499,0.032298,134.436744,6.033781,1.805755,0.048614
8.000000,98.398398,7.961159,0.035012,7.555299,0.035235,134.621184,6.033691,1.808463,0.046635
8.000000,98.498498,7.964893,0.043094,7.558922,0.042640,134.813503,6.034621,1.809732,0.043309
8.000000,98.598599,7.962156,0.044023,7.556182,0.042889,134.993695,6.040492,1.809966,0.038648
8.000000,98.698699,7.960535,0.038404,7.554263,0.036949,135.176747,6.053430,1.813111,0.035544
8.000000,98.798799,7.959643,0.030189,7.553073,0.028518,135.339913,6.054960,1.816214,0.032695
8.000000,98.898899,7.964455,0.032893,7.557582,0.031519,135.525977,6.056028,1.819345,0.030182
8.000000,98.998999,7.953930,0.036532,7.546752,0.034537,135.716827,6.060002,1.822484,0.028103
8.000000,99.099099,7.937336,0.036069,7.529854,0.033849,135.887152,6.064704,1.825578,0.026547
8.000000,99.199199,7.939999,0.034155,7.532209,0.032043,136.075795,6.064141,1.828702,0.025613
8.000000,99.299299,7.937319,0.036884,7.529218,0.034499,136.249240,6.068132,1.831834,0.025378
8.000000,99.399399,7.945002,0.033487,7.536587,0.030996,136.428101,6.073763,1.834969,0.025849
8.000000,99.499499,7.940983,0.031480,7.532253,0.028887,136.615875,6.078763,1.838089,0.026986
8.000000,99.599600,7.948245,0.030425,7.539199,0.027751,136.805779,6.078157,1.841204,0.028712
8.000000,99.699700,7.952264,0.032148,7.542900,0.029325,137.000890,6.075977,1.844313,0.030944
8.000000,99.799800,7.948803,0.039313,7.539116,0.036404,137.181039,6.078829,1.847451,0.033579
8.000000,99.899900,7.942248,0.040907,7.532236,0.037938,137.371048,6.076263,1.850588,0.036527
8.000000,100.000000,7.944875,0.038996,7.534863,0.036094,137.467450,6.098774,1.850565,0.037112
9.000000,0.000000,8.666300,0.016024,8.383076,0.015415,0.007304,0.031008,0.001214,0.016844
9.000000,0.100100,8.714570,0.025796,8.431333,0.025246,0.007532,0.031127,0.001616,0.016144
9.000000,0.200200,8.833364,0.032546,8.550113,0.032191,0.011611,0.029772,0.002025,0.015458
9.000000,0.300300,8.958190,0.041098,8.674926,0.040604,0.012878,0.033734,0.002429,0.014786
9.000000,0.400400,9.082979,0.044473,8.799701,0.044082,0.014699,0.032261,0.002831,0.014134
9.000000,0.500501,9.188592,0.030747,8.905301,0.030351,0.012466,0.029436,0.003237,0.013502
9.000000,0.600601,9.234726,0.023602,8.951421,0.023321,0.018458,0.027401,0.003635,0.012895
9.000000,0.700701,9.278139,0.008782,8.994820,0.008629,0.019473,0.029229,0.004040,0.012312
9.000000,0.800801,9.308465,0.008821,9.025132,0.008707,0.020603,0.030411,0.004447,0.011760
9.000000,0.900901,9.313184,0.014687,9.029837,0.014923,0.026701,0.029700,0.004852,0.011242
9.000000,1.001001,9.300222,0.016596,9.016861,0.016906,0.024968,0.028709,0.005253,0.010768
9.000000,1.101101,9.306286,0.013116,9.022910,0.013280,0.021351,0.026604,0.005654,0.010339
9.000000,1.201201,9.308662,0.013335,9.025272,0.013417,0.020221,0.025373,0.006062,0.009959
9.000000,1.301301,9.310129,0.007847,9.026725,0.008116,0.021826,0.025137,0.006468,0.009638
9.000000,1.401401,9.315005,0.017208,9.031585,0.017525,0.020985,0.025830,0.006902,0.009352
9.000000,1.501502,9.289744,0.017733,9.006306,0.017898,0.018660,0.019536,0.007452,0.007707
9.000000,1.601602,9.290802,0.019506,9.007375,0.019494,0.017906,0.019509,0.007142,0.007126
9.000000,1.701702,9.294984,0.021518,9.011567,0.021492,0.012064,0.023333,0.006875,0.007476
9.000000,1.801802,9.303399,0.010595,9.020141,0.010757,0.007582,0.022757,0.002536,0.007807
9.000000,1.901902,9.306227,0.014240,9.023089,0.014390,0.002657,0.020832,-0.000669,0.006837
9.000000,2.002002,9.296244,0.013216,9.013127,0.013196,-0.000148,0.022665,-0.001239,0.005976
9.000000,2.102102,9.286181,0.022437,9.003101,0.022403,0.001915,0.022857,-0.002233,0.006300
9.000000,2.202202,9.295195,0.019831,9.012114,0.019866,0.007936,0.021009,-0.002201,0.006230
9.000000,2.302302,9.309057,0.013207,9.025979,0.013302,0.011937,0.022009,-0.002302,0.005943
